	Longueur d'onde (nm)	Intensité	Numéro	Intensité normalisée	Qualité
0	216.1275	50	75	2.1186440677966103	
1	216.1275	50	76	2.1186440677966103	
2	229.697	250	45	10.59322033898305	A
3	229.697	250	46	10.59322033898305	A
4	229.697	250	47	10.59322033898305	A
5	232.46	40	86	1.694915254237288	
6	232.46	40	87	1.694915254237288	
7	232.46	40	88	1.694915254237288	
8	232.46	40	89	1.694915254237288	
9	232.46	40	90	1.694915254237288	
10	232.46	40	91	1.694915254237288	
11	232.46	40	92	1.694915254237288	
12	232.46	40	93	1.694915254237288	
13	232.46	40	94	1.694915254237288	
14	232.46	40	95	1.694915254237288	
15	232.46	40	96	1.694915254237288	
16	232.46	40	97	1.694915254237288	
17	232.46	40	98	1.694915254237288	
18	232.46	40	99	1.694915254237288	
19	232.46	40	100	1.694915254237288	
20	241.334	10	178	0.423728813559322	A
21	241.3455	210	48	8.898305084745763	A
22	241.3455	210	49	8.898305084745763	A
23	245.3844	310	27	13.135593220338983	A
24	245.3844	310	28	13.135593220338983	A
25	250.7429	210	50	8.898305084745763	AA
26	250.7429	210	51	8.898305084745763	AA
27	250.7429	210	52	8.898305084745763	AA
28	256.29	5	206	0.211864406779661	
29	256.29	5	207	0.211864406779661	
30	256.29	5	208	0.211864406779661	
31	259.92	11	163	0.4661016949152542	
32	259.92	11	164	0.4661016949152542	
33	259.92	11	165	0.4661016949152542	
34	259.92	11	166	0.4661016949152542	
35	259.92	11	167	0.4661016949152542	
36	259.92	11	168	0.4661016949152542	
37	259.92	11	169	0.4661016949152542	
38	259.92	11	170	0.4661016949152542	
39	259.92	11	171	0.4661016949152542	
40	261.7985	110	61	4.661016949152542	A
41	261.8133	310	29	13.135593220338983	A
42	261.8133	310	30	13.135593220338983	A
43	269.7455	110	62	4.661016949152542	A
44	269.7585	310	31	13.135593220338983	A
45	272.8877	310	32	13.135593220338983	AA
46	272.8877	310	33	13.135593220338983	AA
47	272.8877	310	34	13.135593220338983	AA
48	276.42	3	244	0.1271186440677966	
49	276.42	3	245	0.1271186440677966	
50	276.42	3	246	0.1271186440677966	
51	276.42	3	247	0.1271186440677966	
52	276.42	3	248	0.1271186440677966	
53	276.42	3	249	0.1271186440677966	
54	276.42	3	250	0.1271186440677966	
55	276.42	3	251	0.1271186440677966	
56	276.42	3	252	0.1271186440677966	
57	277.5	1	269	0.0423728813559322	
58	277.5	1	270	0.0423728813559322	
59	277.5	1	271	0.0423728813559322	
60	277.5	1	272	0.0423728813559322	
61	277.5	1	273	0.0423728813559322	
62	277.5	1	274	0.0423728813559322	
63	277.5	1	275	0.0423728813559322	
64	282.88	1	276	0.0423728813559322	
65	282.88	1	277	0.0423728813559322	
66	282.88	1	278	0.0423728813559322	
67	282.88	1	279	0.0423728813559322	
68	284.53	3	253	0.1271186440677966	
69	284.53	3	254	0.1271186440677966	
70	284.53	3	255	0.1271186440677966	
71	304.6524	210	53	8.898305084745763	A
72	304.6691	410	21	17.372881355932204	A
73	313.04219	2360	1	100.0	AAA
74	313.10667	2160	2	91.52542372881356	AAA
75	317.987	25	113	1.0593220338983051	
76	317.987	25	114	1.0593220338983051	
77	317.987	25	115	1.0593220338983051	
78	319.7103	310	35	13.135593220338983	AA
79	319.7149	410	22	17.372881355932204	AA
80	323.1	20	124	0.847457627118644	
81	323.1	20	125	0.847457627118644	
82	323.1	20	126	0.847457627118644	
83	323.1	20	127	0.847457627118644	
84	323.1	20	128	0.847457627118644	
85	323.1	20	129	0.847457627118644	
86	323.1	20	130	0.847457627118644	
87	323.3519	10	179	0.423728813559322	A
88	323.3519	10	180	0.423728813559322	A
89	324.0	20	131	0.847457627118644	
90	324.0	20	132	0.847457627118644	
91	324.0	20	133	0.847457627118644	
92	324.0	20	134	0.847457627118644	
93	324.0	20	135	0.847457627118644	
94	324.0	20	136	0.847457627118644	
95	324.0	20	137	0.847457627118644	
96	324.0	20	138	0.847457627118644	
97	324.1625	210	54	8.898305084745763	A
98	324.1827	410	23	17.372881355932204	A
99	327.4584	610	11	25.847457627118644	A
100	327.467	410	24	17.372881355932204	A
101	337.99	9	186	0.3813559322033898	
102	337.99	9	187	0.3813559322033898	
103	337.99	9	188	0.3813559322033898	
104	337.99	9	189	0.3813559322033898	
105	337.99	9	190	0.3813559322033898	
106	337.99	9	191	0.3813559322033898	
107	337.99	9	192	0.3813559322033898	
108	337.99	9	193	0.3813559322033898	
109	337.99	9	194	0.3813559322033898	
110	337.99	9	195	0.3813559322033898	
111	340.54	9	196	0.3813559322033898	
112	340.54	9	197	0.3813559322033898	
113	340.54	9	198	0.3813559322033898	
114	340.54	9	199	0.3813559322033898	
115	340.54	9	200	0.3813559322033898	
116	340.54	9	201	0.3813559322033898	
117	340.54	9	202	0.3813559322033898	
118	340.54	9	203	0.3813559322033898	
119	340.54	9	204	0.3813559322033898	
120	340.54	9	205	0.3813559322033898	
121	343.5	5	209	0.211864406779661	
122	343.5	5	210	0.211864406779661	
123	343.5	5	211	0.211864406779661	
124	351.052	50	77	2.1186440677966103	
125	351.052	50	78	2.1186440677966103	
126	351.052	50	79	2.1186440677966103	
127	351.052	50	80	2.1186440677966103	
128	351.052	50	81	2.1186440677966103	
129	351.052	50	82	2.1186440677966103	
130	351.052	50	83	2.1186440677966103	
131	351.052	50	84	2.1186440677966103	
132	351.052	50	85	2.1186440677966103	
133	353.0	5	212	0.211864406779661	
134	353.0	5	213	0.211864406779661	
135	353.0	5	214	0.211864406779661	
136	362.4	5	215	0.211864406779661	
137	362.4	5	216	0.211864406779661	
