	Longueur d'onde (nm)	Intensité	Numéro	Intensité normalisée	Qualité
708	562.478	1	891	0.05	
709	562.478	1	892	0.05	
710	563.324	3	564	0.15	
711	565.053	1	893	0.05	
712	565.938	150	115	7.5	
713	566.756	300	60	15.0	
714	567.091	50	194	2.5	
715	567.515	1	894	0.05	
716	568.187	1	895	0.05	
717	568.649	2	688	0.1	
718	568.82	2	689	0.1	
719	569.961	100	136	5.0	
720	571.61	100	137	5.0	
721	571.961	200	96	10.0	
722	572.691	200	97	10.0	
723	574.42	1	896	0.05	
724	575.103	200	98	10.0	
725	575.256	10	376	0.5	
726	575.865	100	138	5.0	
727	577.639	100	139	5.0	
728	578.083	1	897	0.05	
729	579.188	1	898	0.05	
730	580.95	1	899	0.05	
731	581.596	50	195	2.5	
732	582.157	1	900	0.05	
733	582.479	1	901	0.05	
734	583.55	5	454	0.25	
735	585.547	1	902	0.05	
736	585.947	2	690	0.1	
737	587.725	1	903	0.05	
738	588.982	4	492	0.2	
739	589.17	4	493	0.2	
740	589.329	150	116	7.5	
741	590.513	200	99	10.0	
742	590.967	30	256	1.5	
743	591.28	5	455	0.25	
744	591.332	1	904	0.05	
745	591.744	50	196	2.5	
746	592.15	1	905	0.05	
747	592.815	3	565	0.15	
748	593.414	2	691	0.1	
749	593.455	1	906	0.05	
750	594.553	300	61	15.0	
751	595.803	50	197	2.5	
752	596.452	1	907	0.05	
753	597.113	200	100	10.0	
754	597.3	1	908	0.05	
755	597.646	1000	10	50.0	
756	597.92	1	909	0.05	
757	598.844	1	910	0.05	
758	599.186	1	911	0.05	
759	599.83	1	912	0.05	
760	600.03	1	913	0.05	
761	600.892	100	140	5.0	
762	602.414	2	692	0.1	
763	602.458	3	566	0.15	
764	603.62	500	34	25.0	
765	604.853	5	456	0.25	
766	605.115	1000	11	50.0	
767	608.321	-1	946	-0.05	
768	609.35	300	62	15.0	
769	609.759	1000	12	50.0	
770	610.143	200	101	10.0	
771	611.508	50	198	2.5	
772	612.744	2	693	0.1	
773	614.34	1	914	0.05	
774	614.645	50	199	2.5	
775	615.528	-1	947	-0.05	
776	618.457	20	307	1.0	
777	618.503	15	333	0.75	
778	618.579	1	915	0.05	
779	619.407	300	63	15.0	
780	620.345	1	916	0.05	
781	623.54	1	917	0.05	
782	625.532	2	694	0.1	
783	627.082	400	44	20.0	
784	627.754	300	64	15.0	
785	628.441	50	200	2.5	
786	629.639	10	377	0.5	
787	629.831	20	308	1.0	
788	630.086	100	141	5.0	
789	630.501	1	918	0.05	
790	631.146	5	457	0.25	
791	631.803	5	458	0.25	
792	634.396	300	65	15.0	
793	635.32	50	201	2.5	
794	635.635	500	35	25.0	
795	637.528	100	142	5.0	
796	639.799	60	176	3.0	
797	641.858	20	309	1.0	
798	642.147	1	919	0.05	
799	642.673	2	695	0.1	
800	644.018	2	696	0.1	
