	Longueur d'onde (nm)	Intensité	Numéro	Intensité normalisée	Intensité normalisée.1
339	331.0987	8	370	0.08	
340	331.48199999999997	1	648	0.01	
341	331.7218	750	67	7.5	
342	331.9682	150	150	1.5	
343	332.5812	3	504	0.03	
344	332.9636	225	127	2.25	
345	333.5215	400	109	4.0	
346	333.7845	1500	38	15.0	
347	334.2454	5	416	0.05	
348	334.277	5	417	0.05	
349	334.9279	450	100	4.5	
350	335.3466	10	344	0.1	
351	335.4474	60	187	0.6	
352	335.827	2	552	0.02	
353	335.874	2	553	0.02	
354	336.212	2	554	0.02	
355	336.5342	750	65	7.5	
356	337.51800000000003	8	360	0.08	
357	337.5672	30	225	0.3	
358	337.8707	2	573	0.02	
359	337.9653	5	418	0.05	
360	337.9864	3	505	0.03	
361	338.1124	60	188	0.6	
362	338.1421	200	128	2.0	
363	338.48	15	275	0.15	
364	338.5394	2	580	0.02	
365	338.80699999999996	8	361	0.08	
366	339.2016	8	362	0.08	
367	339.5476	60	189	0.6	
368	339.6324	10	318	0.1	
369	340.2244	225	126	2.25	
370	340.3107	5	446	0.05	
371	340.466	125	157	1.25	
372	341.3107	10	319	0.1	
373	341.3343	200	129	2.0	
374	341.4017	5	447	0.05	
375	341.58	200	130	2.0	
376	342.0166	8	363	0.08	
377	342.21	15	276	0.15	
378	342.787	1	623	0.01	
379	343.3972	3	490	0.03	
380	343.6543	5	419	0.05	
381	344.0507	250	122	2.5	
382	344.759	3	491	0.03	
383	345.0332	750	68	7.5	
384	345.4686	200	131	2.0	
385	345.785	750	69	7.5	
386	345.9428	25	235	0.25	
387	346.2137	1	624	0.01	
388	346.3499	5	420	0.05	
389	346.5401	50	198	0.5	
390	346.624	25	236	0.25	
391	347.1748	2	555	0.02	
392	347.2141	200	132	2.0	
393	347.4578	5	448	0.05	
394	347.5999	750	66	7.5	
395	348.1614	5	449	0.05	
396	348.3761	1250	54	12.5	
397	348.7566	60	190	0.6	
398	348.8858	100	167	1.0	
399	349.0958	1	625	0.01	
400	349.45	1	626	0.01	
401	349.8063	125	158	1.25	
402	349.8938	3	492	0.03	
403	350.0324	50	199	0.5	
404	350.1251	5	421	0.05	
405	350.1529	3	493	0.03	
406	350.7407	5	422	0.05	
407	351.1835	50	207	0.5	
408	351.1985	10	345	0.1	
409	351.2121	650	75	6.5	
410	351.7039	100	168	1.0	
411	352.0031	500	91	5.0	
412	352.4231	1250	56	12.5	
413	352.7482	500	92	5.0	
414	353.0383	2000	20	20.0	
415	353.3746	500	93	5.0	
416	354.4963	125	159	1.25	
417	354.6433	15	277	0.15	
418	356.6131	5	423	0.05	
419	359.4023	30	233	0.3	
420	359.8011	10	320	0.1	
421	359.9132	1400	47	14.0	
422	360.2032	1400	48	14.0	
423	360.9295	2000	21	20.0	
424	361.0809	200	138	2.0	
425	361.3761	600	82	6.0	
426	361.4218	200	139	2.0	
427	362.0352	200	140	2.0	
428	362.1245	600	83	6.0	
429	362.4236	100	178	1.0	
430	362.73199999999997	125	160	1.25	
431	362.9771	10	346	0.1	
432	363.2308	5	450	0.05	
433	363.2558	50	208	0.5	
434	363.5916	250	123	2.5	
435	364.1693	50	209	0.5	
436	364.3632	5	451	0.05	
437	364.5232	250	124	2.5	
438	364.8383	125	165	1.25	
439	365.0855	5	452	0.05	
440	365.23400000000004	100	169	1.0	
441	365.4243	200	141	2.0	
442	365.5859	600	80	6.0	
443	365.6785	125	161	1.25	
444	365.9353	125	162	1.25	
445	366.408	5	424	0.05	
446	366.5735	125	163	1.25	
447	367.1953	100	170	1.0	
448	367.6878	50	200	0.5	
449	368.3	1	627	0.01	
450	368.4672	450	104	4.5	
451	368.49300000000005	200	142	2.0	
452	368.7438	400	110	4.0	
453	368.7708	40	214	0.4	
454	369.5358	8	364	0.08	
455	369.9097	10	321	0.1	
456	370.0536	250	118	2.5	
457	370.10699999999997	5	425	0.05	
458	370.712	4	471	0.04	
459	371.2009	30	226	0.3	
460	372.0771	150	151	1.5	
461	372.1666	8	365	0.08	
462	373.418	200	133	2.0	
463	374.1242	450	101	4.5	
464	374.3363	3	494	0.03	
465	374.5356	20	255	0.2	
466	375.3519	8	371	0.08	
467	375.8296	5	453	0.05	
468	375.9492	60	191	0.6	
469	376.4837	5	426	0.05	
470	377.1904	100	171	1.0	
471	377.9067	2	556	0.02	
472	378.0045	5	427	0.05	
473	378.54900000000004	5	428	0.05	
474	379.7245	8	372	0.08	
475	379.98800000000006	10	322	0.1	
476	380.0502	30	227	0.3	
477	380.349	5	429	0.05	
478	380.5232	100	172	1.0	
479	381.195	8	366	0.08	
480	381.3542	10	347	0.1	
481	381.749	5	454	0.05	
482	382.0884	60	192	0.6	
483	382.5047	100	173	1.0	
484	383.7976	5	455	0.05	
485	384.45099999999996	4	472	0.04	
486	386.0472	600	84	6.0	
487	386.0808	5	456	0.05	
488	386.1747	250	125	2.5	
489	386.2781	5	430	0.05	
490	388.1714	5	457	0.05	
491	388.592	3	482	0.03	
492	388.84	4	473	0.04	
493	389.92199999999997	8	367	0.08	
494	391.2335	1	628	0.01	
495	392.1267	5	458	0.05	
496	392.5274	8	373	0.08	
497	393.3027	5	459	0.05	
498	394.6938	3	506	0.03	
499	395.1616	2	581	0.02	
500	396.416	5	431	0.05	
501	397.57	5	432	0.05	
502	397.9954	5	460	0.05	
503	399.8018	3	507	0.03	
504	400.3028	15	287	0.15	
505	401.0836	8	368	0.08	
506	401.58	10	323	0.1	
507	402.2629	1250	57	12.5	
508	402.7026	10	348	0.1	
509	405.0617	20	256	0.2	
510	405.23800000000006	2	582	0.02	
511	405.63800000000003	35	215	0.35	
512	405.67800000000005	35	216	0.35	
513	406.2641	2000	22	20.0	
514	406.3238	650	79	6.5	
515	406.95300000000003	6	375	0.06	
516	407.3224	20	257	0.2	
517	407.5572	50	210	0.5	
