	Longueur d'onde (nm)	Intensité	Numéro	Intensité normalisée	Qualité
437	469.69	50	651	0.05	
438	470.05	50	652	0.05	
439	470.25	1500	164	1.5	C
440	470.44	15000	24	15.0	C+
441	470.89	12000	32	12.0	C+
442	471.01	10000	36	10.0	C+
443	471.05	300	442	0.3	
444	471.21	15000	25	15.0	
445	471.21	150	538	0.15	
446	471.21	150	539	0.15	
447	471.28	100	573	0.1	
448	471.43	700	289	0.7	
449	471.51	300	443	0.3	
450	471.53	300	444	0.3	
451	471.53	15000	26	15.0	
452	471.76	700	290	0.7	
453	472.15	700	291	0.7	
454	472.22	50	653	0.05	
455	472.27	150	540	0.15	
456	472.38	700	292	0.7	
457	472.38	700	293	0.7	
458	472.42	50	654	0.05	
459	472.51	700	294	0.7	
460	474.96	3000	114	3.0	
461	475.07	300	445	0.3	
462	475.18	300	446	0.3	
463	475.27	5000	75	5.0	
464	475.31	10	839	0.01	
465	475.44	1000	221	1.0	
466	475.87	1500	165	1.5	
467	478.03	3000	115	3.0	
468	478.09	300	447	0.3	
469	478.12	20	772	0.02	
470	478.4	20	773	0.02	
471	478.89	10000	37	10.0	
472	478.96	1000	222	1.0	
473	479.02	5000	76	5.0	
474	479.07	300	448	0.3	
475	480.01	150	541	0.15	
476	480.11	20	774	0.02	
477	480.24	100	574	0.1	
478	480.32	10	840	0.01	
479	480.95	100	575	0.1	
480	481.01	1500	166	1.5	
481	481.06	1000	223	1.0	
482	481.43	500	358	0.5	
483	481.69	10	841	0.01	
484	481.76	3000	116	3.0	
485	481.88	1500	167	1.5	
486	481.99	700	295	0.7	
487	482.19	3000	117	3.0	
488	482.32	1000	224	1.0	
489	482.34	500	359	0.5	
490	482.55	500	360	0.5	
491	482.73	10000	38	10.0	
492	482.76	3000	118	3.0	
493	482.93	50	655	0.05	
494	483.73	5000	77	5.0	
495	484.26	100	576	0.1	
496	484.29	500	361	0.5	
497	484.51	150	542	0.15	
498	484.58	50	656	0.05	
499	484.95	300	449	0.3	
500	485.15	600	312	0.6	
501	485.27	1000	225	1.0	
502	485.96	150	543	0.15	
503	486.31	1000	226	1.0	
504	486.44	300	450	0.3	
505	486.55	1000	227	1.0	
506	486.65	800	252	0.8	
507	486.7	700	296	0.7	
508	486.83	700	297	0.7	
509	488.34	150	544	0.15	
510	488.49	10000	39	10.0	C+
511	488.51	1000	228	1.0	C
512	488.84	50	657	0.05	
513	489.21	5000	78	5.0	
514	489.22	100	577	0.1	
515	489.79	700	298	0.7	
516	489.9	500	362	0.5	
517	492.82	700	299	0.7	
518	493.09	500	363	0.5	
519	493.9	1000	229	1.0	
520	494.5	1000	230	1.0	
521	495.54	1500	168	1.5	C
522	495.7	10000	40	10.0	C+
523	495.71	1500	169	1.5	C+
524	497.36	1000	231	1.0	
525	497.48	500	364	0.5	
526	497.6	100	578	0.1	
527	497.96	50	658	0.05	
528	499.49	1500	170	1.5	
529	499.62	20	775	0.02	
530	499.75	150	545	0.15	
531	499.85	100	579	0.1	
532	500.04	30	692	0.03	
533	500.36	20	776	0.02	
