	Longueur d'onde (nm)	Intensité	Numéro	Intensité normalisée	Qualité
277	377.7274	500	184	2.5	
278	377.9373	2000	56	10.0	
279	378.068	3000	42	15.0	
280	378.4057	500	185	2.5	
281	378.6064	200	327	1.0	
282	379.1282	500	186	2.5	
283	379.1734	300	263	1.5	
284	379.7435	200	328	1.0	
285	379.7767	1000	105	5.0	
286	381.4667	200	329	1.0	
287	381.6888	300	264	1.5	
288	382.4467	300	265	1.5	
289	382.8537	500	187	2.5	
290	383.0352	200	330	1.0	
291	383.2448	200	331	1.0	
292	383.2817	600	158	3.0	
293	383.7559	1500	76	7.5	
294	384.1307	800	140	4.0	
295	384.5974	800	141	4.0	
296	384.7596	500	188	2.5	
297	385.1222	300	266	1.5	
298	385.6734	500	189	2.5	
299	386.3068	200	332	1.0	
300	386.4106	400	225	2.0	
301	386.824	1000	106	5.0	
302	387.5658	200	333	1.0	
303	387.916	500	190	2.5	
304	388.0715	600	159	3.0	
305	389.2122	300	267	1.5	
306	389.322	200	334	1.0	
307	389.9827	600	160	3.0	
308	391.9375	300	268	1.5	
309	392.3663	300	269	1.5	
310	392.7573	200	335	1.0	
311	393.3705	200	336	1.0	
312	394.6571	4000	34	20.0	
313	394.6571	4000	35	20.0	
314	394.7087	2000	57	10.0	
315	395.5734	200	337	1.0	
316	397.9637	300	270	1.5	
317	398.0354	500	191	2.5	
318	398.4967	10000	7	50.0	
319	398.778	400	226	2.0	
320	399.4038	300	271	1.5	
321	399.4509	2000	58	10.0	
322	399.6974	200	338	1.0	
323	400.4689	300	272	1.5	
324	400.7136	500	192	2.5	
325	401.1996	1000	107	5.0	
326	401.6683	400	227	2.0	
327	401.7223	600	161	3.0	
328	402.0755	2000	59	10.0	
329	403.1626	20000	1	100.0	
330	403.9246	1000	108	5.0	
331	404.1781	200	339	1.0	
332	404.9108	10000	8	50.0	
333	405.1949	500	193	2.5	
334	405.3177	200	340	1.0	
335	405.6082	200	341	1.0	
336	408.3537	400	228	2.0	
337	408.8707	10000	9	50.0	
338	409.3694	200	342	1.0	
339	409.5668	15000	3	75.0	
340	411.0221	1000	109	5.0	
341	411.5077	10000	10	50.0	
342	411.9274	600	162	3.0	
343	411.9274	600	163	3.0	
344	412.4217	8000	18	40.0	
345	412.8268	1000	110	5.0	
346	413.4813	300	273	1.5	
347	413.9116	300	274	1.5	
348	413.9116	300	275	1.5	
349	413.9849	800	142	4.0	
350	414.1267	400	229	2.0	
351	414.495	6000	21	30.0	
352	414.508	3000	43	15.0	
353	414.7615	200	343	1.0	
354	416.5609	10000	11	50.0	
355	416.7424	500	194	2.5	
356	416.968	1000	111	5.0	
357	417.0274	4000	36	20.0	
358	417.2532	5000	27	25.0	
359	417.6276	1000	112	5.0	
360	418.6506	800	143	4.0	
361	421.8609	300	276	1.5	
362	421.8609	300	277	1.5	
363	423.8191	5000	28	25.0	
364	426.227	10000	12	50.0	
365	426.2687	1000	113	5.0	
366	427.8895	800	144	4.0	
367	429.7058	10000	13	50.0	
368	433.6855	400	230	2.0	
369	435.8491	400	231	2.0	
370	435.9257	200	344	1.0	
371	442.9592	1000	114	5.0	
372	448.1533	1000	115	5.0	
373	448.7061	3000	44	15.0	
374	449.5027	400	232	2.0	
375	451.5978	1000	116	5.0	
376	452.2841	10000	14	50.0	
377	453.953	2000	60	10.0	
378	454.209	400	233	2.0	
379	455.2204	400	234	2.0	
