	Longueur d'onde (nm)	Intensité	Numéro	Intensité normalisée	Qualité
630	432.4992	74	531	0.04625	
631	432.70533	2300	120	1.4375	
632	433.46451	140	455	0.0875	
633	434.25757	24	668	0.015	
634	434.36373	24	669	0.015	
635	435.83276	250	384	0.15625	
636	436.44468	27	655	0.016875	
637	437.1007	25	662	0.015625	
638	439.18221	490	293	0.30625	C
639	441.14023	220	401	0.1375	
640	441.42509	29	648	0.018125	
641	443.0188	5500	63	3.4375	
642	443.72732	450	316	0.28125	
643	444.25479	2400	116	1.5	C+
644	444.5543	300	372	0.1875	C+
645	445.49294	28	651	0.0175	
646	445.86208	110	483	0.06875	
647	446.5135	28	652	0.0175	
648	447.34499	230	393	0.14375	
649	448.46867	520	282	0.325	
650	448.67551	59	564	0.036875	
651	449.8664	32	635	0.02	
652	449.875	1100	193	0.6875	
653	449.89233	35	629	0.021875	C
654	450.85835	30	644	0.01875	
655	451.12459	170	430	0.10625	
656	451.56292	30	645	0.01875	
657	452.08896	420	328	0.2625	
658	452.29923	550	269	0.34375	
659	454.78812	260	380	0.1625	
660	455.19409	64	551	0.04	
661	455.24121	730	239	0.45625	
662	455.45967	150	445	0.09375	C
663	457.62607	32	639	0.02	
664	457.74135	39	614	0.024375	
665	458.0537	400	338	0.25	
666	458.0667	67	543	0.041875	
667	464.08161	140	456	0.0875	
668	468.40934	45	599	0.028125	C+
669	473.7572	44	603	0.0275	
670	473.97499	82	523	0.05125	
671	474.78604	160	437	0.1	
672	476.80804	85	517	0.053125	
673	477.2309	85	518	0.053125	
674	483.12159	100	494	0.0625	C
675	483.19575	91	505	0.056875	
676	485.39182	380	348	0.2375	
677	486.23883	91	506	0.056875	
678	487.9543	430	323	0.26875	
679	496.7701	53	585	0.033125	
680	498.0383	210	408	0.13125	
681	498.6837	120	471	0.075	
682	499.7973	220	402	0.1375	
683	500.2634	130	465	0.08125	
684	503.354	110	484	0.06875	C+
685	503.8522	58	568	0.03625	
686	504.3946	230	391	0.14375	
687	504.4054	420	327	0.2625	C+
688	505.5347	58	569	0.03625	
689	505.9481	1900	137	1.1875	
690	507.5735	59	565	0.036875	
691	507.7768	61	557	0.038125	
692	508.2338	61	558	0.038125	
693	516.4945	68	538	0.0425	
694	519.3892	70	534	0.04375	
695	522.7646	2100	130	1.3125	C+
696	526.0845	180	423	0.1125	
697	528.6097	320	366	0.2	
698	530.1013	3900	81	2.4375	
699	532.86	140	457	0.0875	
700	536.8983	960	216	0.6	C
701	538.7866	370	351	0.23125	
702	539.0778	1100	194	0.6875	E
703	547.5765	1900	138	1.1875	
704	547.848	1500	161	0.9375	
705	551.4084	220	396	0.1375	
706	576.3564	510	286	0.31875	
707	584.0117	1800	141	1.125	C
708	584.4807	1000	206	0.625	
709	586.0831	350	355	0.21875	
710	602.4232	410	334	0.25625	
711	602.602	860	225	0.5375	E
712	628.3483	570	263	0.35625	
713	631.8361	930	221	0.58125	
714	632.6582	1100	195	0.6875	
715	633.288	210	409	0.13125	
716	652.3433	3000	100	1.875	E
717	664.8305	550	270	0.34375	
718	665.5539	160	438	0.1	
719	671.0401	2200	127	1.375	
720	676.0003	6500	58	4.0625	E
721	682.0197	440	320	0.275	
722	683.8065	560	266	0.35	
723	684.2596	1500	162	0.9375	
724	689.6715	590	259	0.36875	
725	690.8806	430	325	0.26875	
726	695.6834	340	361	0.2125	
727	695.7497	800	231	0.5	
728	697.5684	250	385	0.15625	
729	698.981	680	246	0.425	
730	701.2016	400	341	0.25	
731	703.0063	540	275	0.3375	
732	705.6263	400	342	0.25	
733	706.5553	320	367	0.2	
734	707.8074	580	262	0.3625	
735	709.4766	2300	121	1.4375	
736	711.3722	2300	122	1.4375	C
737	712.2902	480	299	0.3	
738	712.5034	500	290	0.3125	
739	713.1621	650	249	0.40625	
740	717.9931	430	326	0.26875	
741	721.7552	1600	147	1.0	
742	748.601	520	283	0.325	
743	760.723	510	287	0.31875	
744	761.4813	490	294	0.30625	
745	761.815	990	208	0.61875	
746	762.618	450	313	0.28125	
747	763.763	530	277	0.33125	
748	773.858	430	321	0.26875	
749	774.9744	890	224	0.55625	
750	778.051	1000	198	0.625	
751	778.6753	1100	196	0.6875	
752	779.019	460	309	0.2875	
753	783.04	540	271	0.3375	
754	791.125	660	248	0.4125	
755	797.7335	980	211	0.6125	
756	809.3842	410	335	0.25625	
757	820.4453	1000	207	0.625	
758	822.4763	1900	139	1.1875	
759	822.7532	790	232	0.49375	
760	825.9016	520	284	0.325	
761	830.1814	620	252	0.3875	
762	842.8456	420	329	0.2625	
763	845.635	400	336	0.25	
764	861.991	430	322	0.26875	
765	872.298	450	314	0.28125	
766	876.2462	1200	182	0.75	
767	880.46	380	349	0.2375	
768	898.1865	220	403	0.1375	
769	900.406	470	303	0.29375	
770	901.239	390	343	0.24375	
771	910.0868	370	352	0.23125	
772	912.803	370	350	0.23125	
773	920.1809	530	281	0.33125	
774	929.13	400	337	0.25	
775	934.0157	180	424	0.1125	
776	1000.595	470	301	0.29375	
777	1000.595	470	302	0.29375	
