	Longueur d'onde (nm)	Intensité	Numéro	Intensité normalisée	Qualité
440	319.7372	2.0	1196	0.3125	
441	320.0822	4.0	528	0.625	
442	320.1587	2.0	1197	0.3125	
443	320.258	5.0	241	0.78125	
444	320.2683	2.0	1198	0.3125	
445	320.2875	2.0	1199	0.3125	
446	320.3172	2.0	1200	0.3125	
447	320.3532	5.0	242	0.78125	
448	320.5162	2.0	1201	0.3125	
449	320.5844	3.0	848	0.46875	
450	320.7015	5.0	243	0.78125	
451	320.7316	2.0	1202	0.3125	
452	320.9257	2.0	1203	0.3125	
453	320.9743	2.0	1204	0.3125	
454	321.093	2.0	1205	0.3125	
455	321.3774	5.0	244	0.78125	
456	321.5271	3.0	849	0.46875	
457	321.6198	1.0	1416	0.15625	
458	321.8708	3.0	850	0.46875	
459	321.9943	5.0	245	0.78125	
460	322.274	3.0	851	0.46875	
461	322.4424	4.0	529	0.625	
462	322.6762	2.0	1206	0.3125	
463	322.8337	5.0	246	0.78125	
464	323.0665	3.0	852	0.46875	
465	323.1149	3.0	853	0.46875	
466	323.1571	4.0	530	0.625	
467	323.3464	3.0	854	0.46875	
468	323.5085	4.0	531	0.625	
469	323.607	5.0	247	0.78125	
470	323.6288	2.0	1207	0.3125	
471	323.8429	4.0	532	0.625	
472	323.8898	3.0	855	0.46875	
473	324.0711	5.0	248	0.78125	
474	324.3383	3.0	856	0.46875	
475	324.3792	3.0	857	0.46875	
476	324.396	5.0	249	0.78125	
477	324.5458	2.0	1208	0.3125	
478	324.7515	2.0	1209	0.3125	
479	325.2444	3.0	858	0.46875	
480	325.3393	3.0	859	0.46875	
481	325.5676	6.0	120	0.9375	B+
482	326.0257	1.0	1417	0.15625	
483	326.0997	5.0	250	0.78125	
484	326.4648	4.0	533	0.625	
485	326.726	5.0	251	0.78125	
486	326.7666	3.0	860	0.46875	
487	326.9897	6.0	121	0.9375	B+
488	327.3628	6.0	122	0.9375	B+
489	327.5429	5.0	252	0.78125	
490	327.6768	1.0	1418	0.15625	
491	327.8051	3.0	861	0.46875	
492	327.8505	3.0	862	0.46875	
493	328.0172	5.0	253	0.78125	
494	328.0777	3.0	863	0.46875	
495	328.204	3.0	864	0.46875	
496	328.2433	4.0	534	0.625	
497	328.4541	5.0	254	0.78125	
498	328.4955	2.0	1210	0.3125	
499	328.5064	5.0	255	0.78125	
500	328.6602	2.0	1211	0.3125	
501	328.7149	5.0	256	0.78125	
502	328.8148	2.0	1212	0.3125	
503	329.0152	4.0	535	0.625	
504	329.0632	5.0	257	0.78125	
505	329.2956	3.0	865	0.46875	
506	329.5836	5.0	258	0.78125	
507	329.7267	5.0	259	0.78125	
508	329.736	5.0	260	0.78125	
509	329.857	3.0	866	0.46875	
510	330.1352	5.0	261	0.78125	
511	330.2375	3.0	867	0.46875	
512	330.3496	5.0	262	0.78125	
513	330.3733	3.0	868	0.46875	
514	330.4234	5.0	263	0.78125	
515	330.5077	5.0	264	0.78125	
516	330.6162	4.0	536	0.625	
517	330.6763	4.0	537	0.625	
518	330.7299	5.0	265	0.78125	
519	330.8758	5.0	266	0.78125	
520	331.0021	5.0	267	0.78125	
521	331.1131	4.0	538	0.625	
522	331.1563	5.0	268	0.78125	
523	331.3096	5.0	269	0.78125	
524	331.4593	3.0	869	0.46875	
525	331.5231	1.0	1419	0.15625	
526	331.5637	3.0	870	0.46875	
527	331.6514	5.0	270	0.78125	
528	331.7458	5.0	271	0.78125	
529	331.799	5.0	272	0.78125	
530	331.8927	4.0	539	0.625	
531	332.0164	2.0	1213	0.3125	
532	332.0512	5.0	273	0.78125	
533	332.1143	4.0	540	0.625	
534	332.1579	4.0	541	0.625	
535	332.4085	4.0	542	0.625	
536	332.5356	5.0	274	0.78125	
537	332.6895	5.0	275	0.78125	
538	332.7577	5.0	276	0.78125	
539	332.9377	5.0	277	0.78125	
540	333.0157	1.0	1420	0.15625	
541	333.0262	1.0	1421	0.15625	
542	333.0591	5.0	278	0.78125	
