	Longueur d'onde (nm)	Intensité	Numéro	Intensité normalisée	Intensité normalisée.1
56	338.19	10	118	0.09090909090909091	
57	339.131	100	38	0.9090909090909091	
58	339.54	100	39	0.9090909090909091	
59	344.036	30	74	0.2727272727272727	
60	346.721	100	40	0.9090909090909091	
61	347.161	30	75	0.2727272727272727	
62	350.904	30	76	0.2727272727272727	
63	351.082	10	119	0.09090909090909091	
64	354.561	3	140	0.02727272727272727	
65	355.35699999999997	30	77	0.2727272727272727	
66	355.736	300	21	2.727272727272727	
67	355.82199999999995	10	120	0.09090909090909091	
68	356.597	30	78	0.2727272727272727	
69	358.43699999999995	30	79	0.2727272727272727	
70	358.673	300	22	2.727272727272727	
71	358.879	30	80	0.2727272727272727	
72	359.806	30	81	0.2727272727272727	
73	361.157	100	41	0.9090909090909091	
74	361.4	30	82	0.2727272727272727	
75	362.274	30	83	0.2727272727272727	
76	363.131	100	42	0.9090909090909091	
77	363.45300000000003	30	84	0.2727272727272727	
78	363.51199999999994	10	121	0.09090909090909091	
79	363.79	300	23	2.727272727272727	
80	363.98699999999997	3	141	0.02727272727272727	
81	364.50199999999995	100	43	0.9090909090909091	
82	364.909	10	122	0.09090909090909091	
83	365.074	100	44	0.9090909090909091	
84	365.353	10	123	0.09090909090909091	
85	365.469	3	142	0.02727272727272727	
86	365.53	10	124	0.09090909090909091	
87	365.69	10	125	0.09090909090909091	
88	370.962	100	45	0.9090909090909091	
89	376.661	10	126	0.09090909090909091	
90	377.07599999999996	10	127	0.09090909090909091	
91	379.601	100	46	0.9090909090909091	
92	380.19199999999995	30	85	0.2727272727272727	
93	382.185	10	128	0.09090909090909091	
94	382.57	10	129	0.09090909090909091	
95	387.473	100	47	0.9090909090909091	
96	388.025	30	86	0.2727272727272727	
97	388.94800000000004	30	87	0.2727272727272727	
98	389.226	100	48	0.9090909090909091	
99	389.786	400	12	3.6363636363636362	
100	390.10900000000004	30	88	0.2727272727272727	
101	390.93800000000005	300	24	2.727272727272727	
102	392.769	100	49	0.9090909090909091	
103	395.91	10	130	0.09090909090909091	
104	396.62300000000005	30	89	0.2727272727272727	
105	397.665	30	90	0.2727272727272727	
106	397.968	30	91	0.2727272727272727	
107	399.13699999999994	30	92	0.2727272727272727	
108	401.25699999999995	3	143	0.02727272727272727	
109	404.093	400	13	3.6363636363636362	
110	406.50699999999995	700	8	6.363636363636363	
111	408.41	100	50	0.9090909090909091	
112	410.17	30	93	0.2727272727272727	
113	412.85900000000004	30	94	0.2727272727272727	
114	420.11300000000006	30	95	0.2727272727272727	
115	422.788	30	96	0.2727272727272727	
116	424.18	100	51	0.9090909090909091	
117	431.51099999999997	200	30	1.8181818181818181	
118	443.727	120	33	1.0909090909090908	
119	448.825	250	29	2.272727272727273	
120	460.751	900	7	8.181818181818182	
121	462.056	100	52	0.9090909090909091	
122	466.392	1	146	0.00909090909090909	
123	466.397	3	144	0.02727272727272727	
124	469.469	10	131	0.09090909090909091	
125	479.25800000000004	500	11	4.545454545454546	
126	481.16	100	53	0.9090909090909091	
127	482.296	10	132	0.09090909090909091	
128	495.082	30	97	0.2727272727272727	
129	506.459	30	98	0.2727272727272727	
130	510.884	30	99	0.2727272727272727	
131	514.744	100	54	0.9090909090909091	
132	523.026	300	25	2.727272727272727	
133	526.1759999999999	100	55	0.9090909090909091	
134	565.577	100	56	0.9090909090909091	
135	572.136	100	57	0.9090909090909091	
136	583.737	300	26	2.727272727272727	
137	586.293	100	58	0.9090909090909091	
138	595.696	300	27	2.727272727272727	
139	596.268	30	100	0.2727272727272727	
140	627.817	600	9	5.454545454545454	
141	656.268	100	59	0.9090909090909091	
142	665.289	30	101	0.2727272727272727	
143	751.073	600	10	5.454545454545454	
144	814.5060000000001	10	133	0.09090909090909091	
145	925.428	10	134	0.09090909090909091	
