	Longueur d'onde (nm)	Intensité	Numéro	Intensité normalisée	Qualité
200	939.274	3	165	6.666666666666667	B
201	939.274	3	166	6.666666666666667	B
202	939.274	3	167	6.666666666666667	B
203	984.732	7	83	15.555555555555555	D
204	989.563	3	168	6.666666666666667	B
205	989.563	3	169	6.666666666666667	B
206	989.596	5	114	11.11111111111111	B
207	993.978	5	115	11.11111111111111	B
208	993.978	5	116	11.11111111111111	B
209	993.978	5	117	11.11111111111111	B
210	993.978	5	118	11.11111111111111	B
211	993.978	5	119	11.11111111111111	B
212	993.978	5	120	11.11111111111111	
