<Parametre Laser Version:14>ICB

Freq:
1
Temps chauffe:
0
Attenuateur:
-1
Energy:
0
T
X:
0.000
Y:
0.000
Z:
0.000
<Parametres d'acquisition Version:14>
Ocean Optics
Delai :
0.000000
Porte :
5000000000.000000
Temp exp :
0.005000
Gain :
0
Mode acq :
0
						Nb Acc :
1
Trigger :
1
Temp :
0
Temp photodiode:
0.00
Temp int :
0.0
Temp Calibr :
0.0
Dark :
0
						Chemin dark :

Chemin FichierSous :

Offset :
0
Temp Ajuste :
1
Date :
21/1/2020 10:58:23
Fichiers spm :
0

						Nb Traits réseau:
0
Lambda centrale:
0.000000
BinningCentral
0
BinningHauteur:
0
197.974	888.000
198.089	920.000
198.204	916.000
198.319	897.000
198.434	925.000
198.549	895.000
198.664	890.000
198.779	897.000
198.893	911.000
199.008	892.000
199.123	880.000
199.238	905.000
199.353	905.000
199.468	895.000
199.583	909.000
199.698	906.000
199.812	907.000
199.927	886.000
200.042	890.000
200.157	890.000
200.272	905.000
200.387	890.000
200.501	915.000
200.616	903.000
200.731	910.000
200.846	953.000
200.961	911.000
201.075	920.000
201.190	899.000
201.305	927.000
201.420	931.000
201.534	925.000
201.649	924.000
201.764	925.000
201.878	908.000
201.993	906.000
202.108	899.000
202.223	925.000
202.337	902.000
202.452	919.000
202.567	938.000
202.681	917.000
202.796	901.000
202.911	925.000
203.025	918.000
203.140	902.000
203.254	916.000
203.369	923.000
203.484	902.000
203.598	916.000
203.713	913.000
203.827	927.000
203.942	913.000
204.057	941.000
204.171	907.000
204.286	905.000
204.400	932.000
204.515	920.000
204.629	929.000
204.744	912.000
204.858	944.000
204.973	925.000
205.087	898.000
205.202	923.000
205.316	919.000
205.431	934.000
205.545	919.000
205.660	929.000
205.774	899.000
205.888	936.000
206.003	915.000
206.117	919.000
206.232	932.000
206.346	907.000
206.460	915.000
206.575	890.000
206.689	907.000
206.804	912.000
206.918	933.000
207.032	929.000
207.147	909.000
207.261	922.000
207.375	916.000
207.490	915.000
207.604	939.000
207.718	951.000
207.833	926.000
207.947	923.000
208.061	924.000
208.175	919.000
208.290	901.000
208.404	919.000
208.518	916.000
208.632	954.000
208.747	890.000
208.861	915.000
208.975	924.000
209.089	917.000
209.204	941.000
209.318	932.000
209.432	955.000
209.546	933.000
209.660	941.000
209.774	940.000
209.889	932.000
210.003	962.000
210.117	953.000
210.231	978.000
210.345	982.000
210.459	997.000
210.573	985.000
210.688	970.000
210.802	998.000
210.916	984.000
211.030	954.000
211.144	984.000
211.258	992.000
211.372	972.000
211.486	973.000
211.600	964.000
211.714	942.000
211.828	925.000
211.942	933.000
212.056	952.000
212.170	930.000
212.284	929.000
212.398	988.000
212.512	953.000
212.626	952.000
212.740	956.000
212.854	954.000
212.968	946.000
213.082	953.000
213.196	977.000
213.310	961.000
213.424	968.000
213.537	1017.000
213.651	1010.000
213.765	945.000
213.879	936.000
213.993	958.000
214.107	958.000
214.221	951.000
214.335	973.000
214.448	986.000
214.562	971.000
214.676	949.000
214.790	997.000
214.904	1010.000
215.018	997.000
215.131	982.000
215.245	946.000
215.359	946.000
215.473	979.000
215.586	949.000
215.700	936.000
215.814	932.000
215.928	923.000
216.041	922.000
216.155	940.000
216.269	916.000
216.383	946.000
216.496	933.000
216.610	947.000
216.724	936.000
216.837	893.000
216.951	939.000
217.065	910.000
217.178	947.000
217.292	934.000
217.406	959.000
217.519	931.000
217.633	950.000
217.746	918.000
217.860	923.000
217.974	945.000
218.087	929.000
218.201	919.000
218.314	925.000
218.428	955.000
218.541	924.000
218.655	906.000
218.769	940.000
218.882	929.000
218.996	961.000
219.109	953.000
219.223	933.000
219.336	965.000
219.450	926.000
219.563	952.000
219.677	958.000
219.790	956.000
219.904	974.000
220.017	949.000
220.130	972.000
220.244	940.000
220.357	934.000
220.471	962.000
220.584	941.000
220.698	999.000
220.811	1000.000
220.924	1001.000
221.038	962.000
221.151	958.000
221.264	954.000
221.378	962.000
221.491	967.000
221.605	952.000
221.718	948.000
221.831	946.000
221.944	944.000
222.058	951.000
222.171	906.000
222.284	950.000
222.398	949.000
222.511	932.000
222.624	959.000
222.738	960.000
222.851	945.000
222.964	935.000
223.077	972.000
223.190	930.000
223.304	923.000
223.417	954.000
223.530	932.000
223.643	940.000
223.757	955.000
223.870	980.000
223.983	950.000
224.096	948.000
224.209	918.000
224.322	961.000
224.436	958.000
224.549	948.000
224.662	974.000
224.775	951.000
224.888	914.000
225.001	951.000
225.114	957.000
225.227	968.000
225.340	936.000
225.453	946.000
225.567	976.000
225.680	930.000
225.793	948.000
225.906	956.000
226.019	956.000
226.132	943.000
226.245	993.000
226.358	961.000
226.471	933.000
226.584	975.000
226.697	964.000
226.810	984.000
226.923	969.000
227.036	976.000
227.149	972.000
227.262	952.000
227.375	952.000
227.487	969.000
227.600	1007.000
227.713	969.000
227.826	1004.000
227.939	956.000
228.052	959.000
228.165	978.000
228.278	981.000
228.391	990.000
228.504	978.000
228.616	972.000
228.729	956.000
228.842	945.000
228.955	983.000
229.068	968.000
229.180	974.000
229.293	949.000
229.406	971.000
229.519	973.000
229.632	958.000
229.744	986.000
229.857	976.000
229.970	977.000
230.083	948.000
230.195	977.000
230.308	951.000
230.421	978.000
230.534	962.000
230.646	938.000
230.759	971.000
230.872	966.000
230.984	986.000
231.097	969.000
231.210	946.000
231.322	969.000
231.435	958.000
231.548	972.000
231.660	977.000
231.773	996.000
231.886	965.000
231.998	956.000
232.111	999.000
232.223	973.000
232.336	980.000
232.449	991.000
232.561	994.000
232.674	995.000
232.786	954.000
232.899	1010.000
233.011	997.000
233.124	971.000
233.237	994.000
233.349	978.000
233.462	987.000
233.574	972.000
233.687	983.000
233.799	984.000
233.912	973.000
234.024	981.000
234.136	979.000
234.249	978.000
234.361	973.000
234.474	986.000
234.586	964.000
234.699	955.000
234.811	966.000
234.924	982.000
235.036	1011.000
235.148	957.000
235.261	982.000
235.373	989.000
235.485	963.000
235.598	988.000
235.710	955.000
235.823	1025.000
235.935	1001.000
236.047	1016.000
236.159	991.000
236.272	965.000
236.384	993.000
236.496	976.000
236.609	987.000
236.721	951.000
236.833	1012.000
236.946	964.000
237.058	960.000
237.170	991.000
237.282	976.000
237.395	987.000
237.507	1026.000
237.619	997.000
237.731	1012.000
237.843	974.000
237.956	1000.000
238.068	982.000
238.180	994.000
238.292	964.000
238.404	997.000
238.516	997.000
238.629	998.000
238.741	989.000
238.853	996.000
238.965	994.000
239.077	995.000
239.189	1034.000
239.301	1027.000
239.413	985.000
239.526	1033.000
239.638	1034.000
239.750	1010.000
239.862	1035.000
239.974	1035.000
240.086	1029.000
240.198	1006.000
240.310	1003.000
240.422	1013.000
240.534	986.000
240.646	1025.000
240.758	1028.000
240.870	1030.000
240.982	977.000
241.094	1015.000
241.206	1017.000
241.318	1000.000
241.430	1021.000
241.542	1016.000
241.654	1020.000
241.766	991.000
241.877	1004.000
241.989	1003.000
242.101	1034.000
242.213	1009.000
242.325	981.000
242.437	999.000
242.549	994.000
242.661	1024.000
242.773	1010.000
242.884	971.000
242.996	1014.000
243.108	1012.000
243.220	1025.000
243.332	995.000
243.444	1018.000
243.555	1033.000
243.667	1029.000
243.779	1027.000
243.891	1018.000
244.002	1032.000
244.114	994.000
244.226	1032.000
244.338	1061.000
244.449	1052.000
244.561	995.000
244.673	1018.000
244.785	1046.000
244.896	985.000
245.008	1061.000
245.120	1013.000
245.231	1030.000
245.343	1020.000
245.455	1017.000
245.566	1025.000
245.678	990.000
245.790	1022.000
245.901	1041.000
246.013	1028.000
246.125	1048.000
246.236	1040.000
246.348	1006.000
246.459	998.000
246.571	1058.000
246.683	1025.000
246.794	1004.000
246.906	1050.000
247.017	1048.000
247.129	1058.000
247.240	1013.000
247.352	1052.000
247.463	1047.000
247.575	1060.000
247.686	1065.000
247.798	1095.000
247.909	1217.000
248.021	1225.000
248.132	1107.000
248.244	1042.000
248.355	1051.000
248.467	1064.000
248.578	1060.000
248.690	1003.000
248.801	1020.000
248.913	1075.000
249.024	1070.000
249.135	1018.000
249.247	1063.000
249.358	1045.000
249.470	1022.000
249.581	1058.000
249.692	1071.000
249.804	1036.000
249.915	1029.000
250.026	1059.000
250.138	1053.000
250.249	1038.000
250.360	1015.000
250.472	1056.000
250.583	1065.000
250.694	1050.000
250.805	1080.000
250.917	1027.000
251.028	1063.000
251.139	1071.000
251.251	1077.000
251.362	1059.000
251.473	1067.000
251.584	1080.000
251.695	1046.000
251.807	1051.000
251.918	1048.000
252.029	1044.000
252.140	1047.000
252.252	1029.000
252.363	1078.000
252.474	1071.000
252.585	1081.000
252.696	1084.000
252.807	1113.000
252.918	1115.000
253.030	1109.000
253.141	1163.000
253.252	1167.000
253.363	1199.000
253.474	1286.000
253.585	1408.000
253.696	1483.000
253.807	1257.000
253.918	1140.000
254.029	1045.000
254.140	1047.000
254.251	1069.000
254.363	1078.000
254.474	1082.000
254.585	1062.000
254.696	1086.000
254.807	1103.000
254.918	1103.000
255.029	1093.000
255.140	1127.000
255.250	1143.000
255.361	1188.000
255.472	1309.000
255.583	1247.000
255.694	1148.000
255.805	1090.000
255.916	1101.000
256.027	1093.000
256.138	1072.000
256.249	1075.000
256.360	1030.000
256.471	1042.000
256.582	1095.000
256.692	1043.000
256.803	1033.000
256.914	1019.000
257.025	1055.000
257.136	1051.000
257.247	1031.000
257.357	1028.000
257.468	1078.000
257.579	1055.000
257.690	1095.000
257.801	1076.000
257.911	1074.000
258.022	1045.000
258.133	1060.000
258.244	1060.000
258.354	1035.000
258.465	1031.000
258.576	1036.000
258.687	1063.000
258.797	1058.000
258.908	1054.000
259.019	1044.000
259.130	1087.000
259.240	1079.000
259.351	1066.000
259.462	1075.000
259.572	1017.000
259.683	1111.000
259.794	1110.000
259.904	1102.000
260.015	1055.000
260.125	1093.000
260.236	1049.000
260.347	1083.000
260.457	1106.000
260.568	1105.000
260.678	1084.000
260.789	1118.000
260.900	1111.000
261.010	1108.000
261.121	1063.000
261.231	1068.000
261.342	1063.000
261.452	1043.000
261.563	1094.000
261.673	1050.000
261.784	1082.000
261.894	1041.000
262.005	1066.000
262.115	1071.000
262.226	1100.000
262.336	1096.000
262.447	1086.000
262.557	1090.000
262.668	1095.000
262.778	1119.000
262.888	1082.000
262.999	1070.000
263.109	1087.000
263.220	1107.000
263.330	1100.000
263.440	1113.000
263.551	1132.000
263.661	1136.000
263.772	1073.000
263.882	1048.000
263.992	1085.000
264.103	1092.000
264.213	1099.000
264.323	1085.000
264.434	1081.000
264.544	1072.000
