	Longueur d'onde (nm)	Intensité	Numéro	Intensité normalisée
0	251.3778	1562553.93994903	96.0	1.1024657585992577
1	252.702	3539201.05031988	54.0	2.4970964976117704
2	252.7857	1157152.71627798	114.0	0.8164334136255217
3	254.981	841396.964019582	136.0	0.593650765266522
4	255.2766	9215437.5348992	27.0	6.501986314192856
5	258.3421	688071.463922607	150.0	0.4854713869709248
6	259.6491	4675620.25858617	46.0	3.298901307350967
7	260.1091	3005701.99110564	61.0	2.120684247134323
8	262.1937	128865.729635834	282.0	0.09092169604401039
9	262.2464	1802698.26138664	88.0	1.2719004800115978
10	265.09517	137109.74755569	274.0	0.09673829362669377
11	266.04203	168159.241067745	258.0	0.11864537954784093
12	283.50993	309909.109220326	204.0	0.2186575275632097
13	284.1124	1303451.88499481	110.0	0.9196553376168956
14	285.4166	6788025.08235569	36.0	4.789316407249382
15	291.4839	3768043.0073933	53.0	2.6585567937040238
16	293.2967	3466162.56871498	55.0	2.445563924578093
17	297.3218	9270328.09736685	25.0	6.540714555211411
18	304.687	7423317.50835378	35.0	5.2375493472163654
19	308.1124	8348257.99435549	30.0	5.8901445559246834
20	310.7151	550415.932458873	168.0	0.3883480134728554
21	312.2533	7656420.57652588	34.0	5.402016086132624
22	314.2431	263463.304238703	223.0	0.18588751667674488
23	317.2654	8272611.1886667	31.0	5.8367716701080035
24	317.9687	680738.273091297	151.0	0.4802974268367505
25	318.0563	1501440.43349797	100.0	1.0593468962498234
26	323.374	2947003.31514196	62.0	2.0792691774393965
27	324.6959	4684519.63266343	45.0	3.305180293914122
28	325.1782	2013368.59501772	82.0	1.4205397194278855
29	327.17743	2093404.76037079	81.0	1.4770095343222287
30	329.63046	2906642.71314121	64.0	2.0507926042058795
31	329.9116	701768.850685544	148.0	0.4951356292747274
32	331.8655	366218.530700406	191.0	0.2583868498484594
33	332.49793	1575820.36675805	95.0	1.1118259355006612
34	334.99881	11793416.438178	21.0	8.320888941867171
35	336.37843	1505635.54069625	99.0	1.0623067697757944
36	338.0683	2741855.82913486	66.0	1.934526603757156
37	339.31868	6102416.11032166	38.0	4.305582440612294
38	339.78701	6310362.65756939	37.0	4.452299902389672
39	340.5972	2604465.13976122	70.0	1.837590090583265
40	341.0048	7783195.40084265	33.0	5.491462536132445
41	341.1895	1422625.76205	102.0	1.0037389109347874
42	341.2591	23004268.0638014	12.0	16.230747108036965
43	341.6586	3384438.29069249	58.0	2.3879030554954044
44	341.76937	2638553.2391758	68.0	1.8616410762289362
45	341.8626	562650.833937001	166.0	0.396980393830817
46	342.9329	18941898.0572291	13.0	13.36452680261014
47	344.56658	2130593.83354446	80.0	1.5032484235661743
48	344.7351	4664988.13742231	47.0	3.2913997746199968
49	346.75097	9246732.26582884	26.0	6.5240664282883944
50	347.66898	13200983.1098798	20.0	9.314002855456213
51	348.09732	8999589.20985621	28.0	6.349693723628808
52	348.73774	26477814.4012218	11.0	18.6815206781569
53	349.94441	2283865.63654594	77.0	1.6113899156758253
54	350.09141	455666.08169661	181.0	0.3214969029753886
55	351.31264	1551202.03821669	97.0	1.094456382004363
56	351.39948	2631942.80275122	69.0	1.8569770581613523
57	351.41083	731241.563977278	143.0	0.5159302120321135
58	351.9427	2357679.55267855	75.0	1.6634695994318784
59	355.5816	13443643.7852184	18.0	9.485212999746084
60	356.387	4800613.49562242	44.0	3.3870907518020434
61	356.735	3386382.39937635	57.0	2.3892747286262663
62	356.98068	4983979.59983137	40.0	3.516465390340733
63	357.17161	145851.151564773	267.0	0.10290582381922629
64	357.52903	3170855.97564444	59.0	2.237209256732518
65	357.56544	898634.866120098	132.0	0.6340351805155303
66	358.6067	16661363.3435962	16.0	11.755487032015564
67	360.43982	384551.921786323	188.0	0.27132204228853074
68	363.84113	16030230.8843043	17.0	11.31018917206933
69	364.67035	8724504.5821269	29.0	6.155606738831035
70	364.8855	1332740.17412647	107.0	0.9403197992204824
71	367.50287	847282.21441297	135.0	0.5978031256258096
72	369.05	123607.522895538	289.0	0.08721174867220878
73	371.7918	141732650.448422	1.0	100.0
74	374.40681	79232061.297766	2.0	55.90247627987411
75	375.1812	17490217.4000788	14.0	12.340288102100844
76	375.98248	795922.650986223	138.0	0.5615661941465404
77	376.80669	1075803.55472575	120.0	0.7590372093671147
78	378.11471	663085.725640381	153.0	0.4678426061620041
79	379.13091	890560.772960019	134.0	0.6283384739807031
80	379.8541	17147155.0839359	15.0	12.098239205775617
81	380.208	3120056.48506171	60.0	2.201367486736679
82	380.3146	774504.452736506	140.0	0.5464545045097822
83	380.7721	10092242.5804924	23.0	7.120619383439155
84	382.63861	1854212.2791708	85.0	1.3082463873386514
85	382.66692	223214.605487864	238.0	0.15748989719845402
86	383.02685	217471.18498234	240.0	0.15343760544538748
87	383.03906	292848.302400088	213.0	0.20662021169685144
88	384.0872	11606532.7165324	22.0	8.189032435229974
89	384.78304	308770.495313932	205.0	0.21785417427602316
90	386.308	628237.934332557	158.0	0.44325561706840394
91	388.12491	504170.358284264	176.0	0.3557192761788765
92	388.31312	69068908.0483719	5.0	48.73182560958796
93	388.73471	32395936.1058953	8.0	22.85707351368873
94	389.66168	1936826.32562347	84.0	1.3665350358549184
95	391.6476	59071285.8407765	7.0	41.67796598305565
96	391.71475	929325.341637602	129.0	0.6556889599519576
97	392.14468	597465.644088463	162.0	0.4215441129465698
98	393.72847	1010911.00568873	126.0	0.7132520294303049
99	393.90875	325935.56397936	199.0	0.22996505247601456
100	394.9272	31209387.3251559	9.0	22.019899597173847
101	395.64914	126053.664884422	285.0	0.0889376332733538
102	397.66787	1606269.24888471	93.0	1.1333092578193535
103	401.0122	121267.796128808	292.0	0.08556094572784315
104	402.2597	142092.802060842	270.0	0.1002541063130341
105	402.4229	4880774.52889168	41.0	3.443648667720247
106	402.56146	1839304.38084172	86.0	1.2977280640857427
107	402.63712	917336.821909028	130.0	0.6472304151560733
108	403.389	177327.545205645	256.0	0.12511411071803552
109	404.17573	124976.944487957	286.0	0.08817794918287893
110	404.4473	4199213.00619621	48.0	2.962770394055636
111	405.58056	1756210.03495925	91.0	1.2391005385158962
112	406.04781	89876.03015137	319.0	0.0634123681925195
113	406.07335	233394.90303291	236.0	0.164672644090463
114	407.41086	320466.025665602	201.0	0.22610599932456843
115	407.72181	1030450.70866083	122.0	0.7270383397196272
116	409.41809	71396488.559086	4.0	50.374058717732034
117	410.02128	134456.049200863	277.0	0.0948659668576458
118	410.04597	150995.187802877	266.0	0.10653521776750072
119	410.27318	397750.160304365	187.0	0.2806341086869821
120	410.58381	78158754.6552556	3.0	55.14520077623073
121	410.79289	2193224.94309506	78.0	1.5474380364411497
122	411.94769	249202.029667767	231.0	0.17582542122744976
123	412.54792	430747.591443991	185.0	0.30391556926450375
124	413.8331	13214843.7095042	19.0	9.323782253202989
125	413.83909	4829609.25539539	43.0	3.4075488182258575
126	414.45573	36750.5395840197	368.0	0.025929480234615103
127	414.59124	251524.997674447	229.0	0.17746439996617402
128	415.2732	124929.317939707	287.0	0.08814434609417686
129	415.86	1351272.24015431	105.0	0.9533951675066232
130	418.0903	273747.726943813	220.0	0.19314372946368671
131	418.76162	65028770.9671531	6.0	45.88129182754382
132	419.09766	255353.154973826	226.0	0.18016537062273572
133	420.373	31095770.0825621	10.0	21.939736528019118
134	421.1972	255788.442477885	225.0	0.18047248934427362
135	422.2673	5464911.34924908	39.0	3.8557885793844076
136	422.9053	126527.047171208	284.0	0.0892716299108881
137	423.9635	42434.8441850409	362.0	0.029940062540835206
138	424.1531	118747.370844654	294.0	0.08378265027074153
139	424.3169	120974.622427916	293.0	0.08535409593002702
140	425.219	126703.954139958	283.0	0.08939644728231967
141	426.0489	916859.055149829	131.0	0.6468933250376797
142	427.1709	2348804.41361296	76.0	1.6572077119715716
143	429.8364	2362803.59490808	74.0	1.6670848865328523
144	429.959	97936.0193377135	310.0	0.06909912361608833
145	430.136	73784.6386151232	334.0	0.05205902689442345
146	433.9626	299916.916441753	211.0	0.21160749869056875
147	434.1335	302152.453261499	208.0	0.21318479002934854
148	434.6482	1315368.65974106	109.0	0.9280632624729871
149	435.9927	9873220.76045624	24.0	6.966087721649719
150	436.345	166999.741556318	259.0	0.11782729034414759
151	436.7238	639898.092072285	157.0	0.4514824848387003
152	436.8645	282244.496708992	217.0	0.19913865705326925
153	437.5135	341314.832800609	195.0	0.24081595293726413
154	437.8284	113689.765148615	297.0	0.08021423771369314
155	438.6431	4115457.4776691	49.0	2.903676368605523
156	439.4421	1763151.83571804	90.0	1.2439983519250344
157	439.5956	1584586.55545171	94.0	1.118010952619811
158	439.6496	818505.450333118	137.0	0.5774995724298408
159	439.9723	727017.719131444	144.0	0.5129500625517571
160	440.0067	195943.444936978	251.0	0.13824862818626527
161	440.2328	29864.0851466937	375.0	0.021070716628954562
162	441.17	130347.988029365	280.0	0.09196750898043778
163	442.2305	479076.463534076	177.0	0.33801418517070414
164	442.5962	539832.048585249	169.0	0.38088051474187273
165	442.633	722647.643891684	145.0	0.5098667396717195
166	444.2057	131704.785766078	278.0	0.09292480268264422
167	444.2734	1780208.22505076	89.0	1.256032551016603
168	444.7586	1052375.23232947	121.0	0.7425072691436334
169	445.4038	3462164.46058484	56.0	2.442743044479195
170	445.8061	112848.100602967	299.0	0.07962039815521095
171	446.608	455511.832817536	182.0	0.32138807210361275
172	446.7983	568018.225182698	165.0	0.4007673767375187
173	447.0016	324201.114220592	200.0	0.2287413049815026
174	447.9938	214325.330667185	242.0	0.15121803620343657
175	448.5546	130478.08727385	279.0	0.09205930098748301
176	448.8983	161888.049474815	262.0	0.11422071693616408
177	449.2003	238927.948844639	233.0	0.1685765051939019
178	449.2269	111690.389862845	301.0	0.0788035710257816
179	449.707	60929.1603919019	344.0	0.04298879630002732
180	449.9038	112196.685441222	300.0	0.07916078975892117
181	450.7129	96928.3915701233	312.0	0.0683881880875406
182	451.6684	331499.603251251	197.0	0.23389078113083558
183	451.9649	940170.346267699	127.0	0.6633406934063064
184	451.9741	527692.533390595	171.0	0.37231543453188143
185	452.4821	939121.750471612	128.0	0.6626008527324959
186	452.6049	208805.924532968	246.0	0.14732379862532427
187	453.2155	1816942.38660567	87.0	1.2819504756717113
188	454.3818	38487.4361788036	367.0	0.027154954103401584
189	454.8103	300548.887996242	210.0	0.21205338857726
190	454.8597	3892090.87167954	52.0	2.7460792268863354
191	455.7632	344248.535639441	192.0	0.24288583791404975
192	456.3635	140263.106964516	271.0	0.09896315811546838
193	456.4678	2876200.67096717	65.0	2.0293141078412624
194	457.1984	122986.76300021	290.0	0.08677376921344328
195	457.2202	90663.1419502844	318.0	0.06396771785713389
196	457.5321	271175.053894082	221.0	0.19132857040076692
197	457.556	207271.069968565	249.0	0.1462408762644237
198	457.6613	515162.227154508	173.0	0.36347463024547116
199	458.2842	139361.058710317	272.0	0.09832671460626637
200	459.0647	210099.468309409	245.0	0.14823646326000683
201	459.4981	35870.4465326343	369.0	0.025308527300622184
202	459.9017	783664.246319356	139.0	0.552917231026128
203	460.4851	1176872.50098542	113.0	0.8303467812546808
204	460.5231	236436.995604815	234.0	0.16681900384756926
205	460.9348	302216.89524062	207.0	0.21323025730800108
206	461.3965	1395501.86919283	103.0	0.9846015471930144
207	461.4695	83426.4143671792	326.0	0.05886181772741133
